# Strain Tracker Export
# generated: 2026-05-21T13:10:11.861Z
# fps: 120
# video_size_px: 1280x720
# calibration: 9.629723 px per mm
# calibration_points_px: (311.780,304.734) - (985.835,298.862)
# calibration_real_distance: 70 mm
# template_size_px: 40
# search_radius_px: 25
#
frame,time_s,x_px,y_px,x_mm,y_mm,dx_mm,dy_mm,match_score
621,5.175000,386.3673,346.9247,40.122364,36.026446,3.153492,-0.527046,0.9352
622,5.183333,386.3673,346.9247,40.122364,36.026446,3.153492,-0.527046,0.9352
623,5.191667,386.3673,346.9247,40.122364,36.026446,3.153492,-0.527046,0.9352
624,5.200000,386.5434,346.8951,40.140654,36.023375,3.171782,-0.530117,0.9313
625,5.208333,386.5434,346.8951,40.140654,36.023375,3.171782,-0.530117,0.9313
626,5.216667,386.5434,346.8951,40.140654,36.023375,3.171782,-0.530117,0.9313
627,5.225000,386.5434,346.8951,40.140654,36.023375,3.171782,-0.530117,0.9313
628,5.233333,386.5732,346.7962,40.143755,36.013103,3.174883,-0.540389,0.9302
629,5.241667,386.5732,346.7962,40.143755,36.013103,3.174883,-0.540389,0.9302
630,5.250000,386.5732,346.7962,40.143755,36.013103,3.174883,-0.540389,0.9302
631,5.258333,386.5732,346.7962,40.143755,36.013103,3.174883,-0.540389,0.9302
632,5.266667,386.6231,346.7220,40.148931,36.005391,3.180059,-0.548100,0.9279
633,5.275000,386.6231,346.7220,40.148931,36.005391,3.180059,-0.548100,0.9279
634,5.283333,386.6231,346.7220,40.148931,36.005391,3.180059,-0.548100,0.9279
635,5.291667,386.6231,346.7220,40.148931,36.005391,3.180059,-0.548100,0.9279
636,5.300000,386.6361,346.6434,40.150278,35.997234,3.181406,-0.556257,0.9290
637,5.308333,386.6361,346.6434,40.150278,35.997234,3.181406,-0.556257,0.9290
638,5.316667,386.6361,346.6434,40.150278,35.997234,3.181406,-0.556257,0.9290
639,5.325000,386.6361,346.6434,40.150278,35.997234,3.181406,-0.556257,0.9290
640,5.333333,386.5217,346.7423,40.138399,36.007503,3.169527,-0.545989,0.9297
641,5.341667,386.5217,346.7423,40.138399,36.007503,3.169527,-0.545989,0.9297
642,5.350000,386.5217,346.7423,40.138399,36.007503,3.169527,-0.545989,0.9297
643,5.358333,386.5217,346.7423,40.138399,36.007503,3.169527,-0.545989,0.9297
644,5.366667,386.3862,346.3698,40.124336,35.968823,3.155464,-0.584668,0.9283
645,5.375000,386.3862,346.3698,40.124336,35.968823,3.155464,-0.584668,0.9283
646,5.383333,386.3862,346.3698,40.124336,35.968823,3.155464,-0.584668,0.9283
647,5.391667,386.3862,346.3698,40.124336,35.968823,3.155464,-0.584668,0.9283
648,5.400000,386.3883,346.6436,40.124552,35.997260,3.155680,-0.556231,0.9308
649,5.408333,386.3883,346.6436,40.124552,35.997260,3.155680,-0.556231,0.9308
650,5.416667,386.3883,346.6436,40.124552,35.997260,3.155680,-0.556231,0.9308
651,5.425000,386.3883,346.6436,40.124552,35.997260,3.155680,-0.556231,0.9308
652,5.433333,386.3874,346.5784,40.124456,35.990489,3.155584,-0.563002,0.9290
653,5.441667,386.3874,346.5784,40.124456,35.990489,3.155584,-0.563002,0.9290
654,5.450000,386.3874,346.5784,40.124456,35.990489,3.155584,-0.563002,0.9290
655,5.458333,386.3874,346.5784,40.124456,35.990489,3.155584,-0.563002,0.9290
656,5.466667,386.3326,346.8043,40.118764,36.013941,3.149892,-0.539551,0.9315
657,5.475000,386.3326,346.8043,40.118764,36.013941,3.149892,-0.539551,0.9315
658,5.483333,386.3326,346.8043,40.118764,36.013941,3.149892,-0.539551,0.9315
659,5.491667,386.3326,346.8043,40.118764,36.013941,3.149892,-0.539551,0.9315
660,5.500000,386.3065,346.7815,40.116058,36.011571,3.147187,-0.541920,0.9314
661,5.508333,386.3065,346.7815,40.116058,36.011571,3.147187,-0.541920,0.9314
662,5.516667,386.3065,346.7815,40.116058,36.011571,3.147187,-0.541920,0.9314
663,5.525000,386.3065,346.7815,40.116058,36.011571,3.147187,-0.541920,0.9314
664,5.533333,386.3476,346.7990,40.120322,36.013388,3.151450,-0.540103,0.9333
665,5.541667,386.3476,346.7990,40.120322,36.013388,3.151450,-0.540103,0.9333
666,5.550000,386.3476,346.7990,40.120322,36.013388,3.151450,-0.540103,0.9333
667,5.558333,386.3476,346.7990,40.120322,36.013388,3.151450,-0.540103,0.9333
668,5.566667,386.6419,346.9525,40.150882,36.029331,3.182010,-0.524160,0.9311
669,5.575000,386.6419,346.9525,40.150882,36.029331,3.182010,-0.524160,0.9311
670,5.583333,386.6419,346.9525,40.150882,36.029331,3.182010,-0.524160,0.9311
671,5.591667,386.6419,346.9525,40.150882,36.029331,3.182010,-0.524160,0.9311
672,5.600000,390.4732,346.8859,40.548750,36.022418,3.579878,-0.531074,0.9135
673,5.608333,390.4732,346.8859,40.548750,36.022418,3.579878,-0.531074,0.9135
674,5.616667,390.4732,346.8859,40.548750,36.022418,3.579878,-0.531074,0.9135
675,5.625000,390.4732,346.8859,40.548750,36.022418,3.579878,-0.531074,0.9135
676,5.633333,394.7460,347.8546,40.992458,36.123016,4.023586,-0.430475,0.8954
677,5.641667,394.7460,347.8546,40.992458,36.123016,4.023586,-0.430475,0.8954
678,5.650000,394.7460,347.8546,40.992458,36.123016,4.023586,-0.430475,0.8954
679,5.658333,394.7460,347.8546,40.992458,36.123016,4.023586,-0.430475,0.8954
680,5.666667,399.0943,347.3197,41.444005,36.067465,4.475133,-0.486027,0.8885
681,5.675000,399.0943,347.3197,41.444005,36.067465,4.475133,-0.486027,0.8885
682,5.683333,399.0943,347.3197,41.444005,36.067465,4.475133,-0.486027,0.8885
683,5.691667,399.0943,347.3197,41.444005,36.067465,4.475133,-0.486027,0.8885
684,5.700000,403.8976,347.6123,41.942809,36.097852,4.973937,-0.455639,0.8867
685,5.708333,403.8976,347.6123,41.942809,36.097852,4.973937,-0.455639,0.8867
686,5.716667,403.8976,347.6123,41.942809,36.097852,4.973937,-0.455639,0.8867
687,5.725000,403.8976,347.6123,41.942809,36.097852,4.973937,-0.455639,0.8867
688,5.733333,407.9954,347.7258,42.368346,36.109632,5.399474,-0.443859,0.8791
689,5.741667,407.9954,347.7258,42.368346,36.109632,5.399474,-0.443859,0.8791
690,5.750000,407.9954,347.7258,42.368346,36.109632,5.399474,-0.443859,0.8791
691,5.758333,407.9954,347.7258,42.368346,36.109632,5.399474,-0.443859,0.8791
692,5.766667,412.3457,347.3325,42.820096,36.068797,5.851224,-0.484694,0.8934
693,5.775000,412.3457,347.3325,42.820096,36.068797,5.851224,-0.484694,0.8934
694,5.783333,412.3457,347.3325,42.820096,36.068797,5.851224,-0.484694,0.8934
695,5.791667,412.3457,347.3325,42.820096,36.068797,5.851224,-0.484694,0.8934
696,5.800000,415.1233,348.0232,43.108535,36.140521,6.139663,-0.412970,0.9057
697,5.808333,415.1233,348.0232,43.108535,36.140521,6.139663,-0.412970,0.9057
698,5.816667,415.1233,348.0232,43.108535,36.140521,6.139663,-0.412970,0.9057
699,5.825000,415.1233,348.0232,43.108535,36.140521,6.139663,-0.412970,0.9057
700,5.833333,415.8119,347.8939,43.180052,36.127089,6.211181,-0.426402,0.9191
701,5.841667,415.8119,347.8939,43.180052,36.127089,6.211181,-0.426402,0.9191
702,5.850000,415.8119,347.8939,43.180052,36.127089,6.211181,-0.426402,0.9191
703,5.858333,415.8119,347.8939,43.180052,36.127089,6.211181,-0.426402,0.9191
704,5.866667,416.1022,347.6353,43.210196,36.100234,6.241324,-0.453258,0.9233
705,5.875000,416.1022,347.6353,43.210196,36.100234,6.241324,-0.453258,0.9233
706,5.883333,416.1022,347.6353,43.210196,36.100234,6.241324,-0.453258,0.9233
707,5.891667,416.1022,347.6353,43.210196,36.100234,6.241324,-0.453258,0.9233
708,5.900000,416.1068,347.4850,43.210674,36.084626,6.241802,-0.468866,0.9244
709,5.908333,416.1068,347.4850,43.210674,36.084626,6.241802,-0.468866,0.9244
710,5.916667,416.1068,347.4850,43.210674,36.084626,6.241802,-0.468866,0.9244
711,5.925000,416.1068,347.4850,43.210674,36.084626,6.241802,-0.468866,0.9244
712,5.933333,416.0876,348.2523,43.208673,36.164309,6.239801,-0.389183,0.9207
713,5.941667,416.0876,348.2523,43.208673,36.164309,6.239801,-0.389183,0.9207
714,5.950000,416.0876,348.2523,43.208673,36.164309,6.239801,-0.389183,0.9207
715,5.958333,416.0876,348.2523,43.208673,36.164309,6.239801,-0.389183,0.9207
716,5.966667,416.0421,348.3407,43.203950,36.173491,6.235078,-0.380001,0.9195
717,5.975000,416.0421,348.3407,43.203950,36.173491,6.235078,-0.380001,0.9195
718,5.983333,416.0421,348.3407,43.203950,36.173491,6.235078,-0.380001,0.9195
719,5.991667,416.0421,348.3407,43.203950,36.173491,6.235078,-0.380001,0.9195
720,6.000000,416.1456,350.5183,43.214706,36.399619,6.245834,-0.153872,0.9177
721,6.008333,416.1456,350.5183,43.214706,36.399619,6.245834,-0.153872,0.9177
722,6.016667,416.1456,350.5183,43.214706,36.399619,6.245834,-0.153872,0.9177
723,6.025000,416.1456,350.5183,43.214706,36.399619,6.245834,-0.153872,0.9177
724,6.033333,416.0697,350.5534,43.206823,36.403264,6.237951,-0.150227,0.9146
725,6.041667,416.0697,350.5534,43.206823,36.403264,6.237951,-0.150227,0.9146
726,6.050000,416.0697,350.5534,43.206823,36.403264,6.237951,-0.150227,0.9146
727,6.058333,416.0697,350.5534,43.206823,36.403264,6.237951,-0.150227,0.9146
728,6.066667,416.0440,350.7630,43.204149,36.425037,6.235277,-0.128454,0.9154
729,6.075000,416.0440,350.7630,43.204149,36.425037,6.235277,-0.128454,0.9154
730,6.083333,416.0440,350.7630,43.204149,36.425037,6.235277,-0.128454,0.9154
731,6.091667,416.0440,350.7630,43.204149,36.425037,6.235277,-0.128454,0.9154
732,6.100000,416.0250,350.8102,43.202180,36.429934,6.233308,-0.123558,0.9155
733,6.108333,416.0250,350.8102,43.202180,36.429934,6.233308,-0.123558,0.9155
734,6.116667,416.0250,350.8102,43.202180,36.429934,6.233308,-0.123558,0.9155
735,6.125000,416.0250,350.8102,43.202180,36.429934,6.233308,-0.123558,0.9155
736,6.133333,415.9511,350.3071,43.194505,36.377697,6.225633,-0.175794,0.9127
737,6.141667,415.9511,350.3071,43.194505,36.377697,6.225633,-0.175794,0.9127
738,6.150000,415.9511,350.3071,43.194505,36.377697,6.225633,-0.175794,0.9127
739,6.158333,415.9511,350.3071,43.194505,36.377697,6.225633,-0.175794,0.9127
740,6.166667,415.8733,349.2634,43.186423,36.269309,6.217551,-0.284182,0.9115
741,6.175000,415.8733,349.2634,43.186423,36.269309,6.217551,-0.284182,0.9115
742,6.183333,415.8733,349.2634,43.186423,36.269309,6.217551,-0.284182,0.9115
743,6.191667,415.8733,349.2634,43.186423,36.269309,6.217551,-0.284182,0.9115
744,6.200000,415.8479,347.9302,43.183786,36.130867,6.214914,-0.422624,0.9183
745,6.208333,415.8479,347.9302,43.183786,36.130867,6.214914,-0.422624,0.9183
746,6.216667,415.8479,347.9302,43.183786,36.130867,6.214914,-0.422624,0.9183
747,6.225000,415.8479,347.9302,43.183786,36.130867,6.214914,-0.422624,0.9183
748,6.233333,415.8108,347.7743,43.179933,36.114671,6.211061,-0.438820,0.9164
749,6.241667,415.8108,347.7743,43.179933,36.114671,6.211061,-0.438820,0.9164
750,6.250000,415.8108,347.7743,43.179933,36.114671,6.211061,-0.438820,0.9164
751,6.258333,415.8108,347.7743,43.179933,36.114671,6.211061,-0.438820,0.9164
752,6.266667,415.7026,347.3876,43.168693,36.074521,6.199821,-0.478971,0.9167
753,6.275000,415.7026,347.3876,43.168693,36.074521,6.199821,-0.478971,0.9167
754,6.283333,415.7026,347.3876,43.168693,36.074521,6.199821,-0.478971,0.9167
755,6.291667,415.7026,347.3876,43.168693,36.074521,6.199821,-0.478971,0.9167
756,6.300000,415.6143,347.4243,43.159529,36.078328,6.190657,-0.475164,0.9140
757,6.308333,415.6143,347.4243,43.159529,36.078328,6.190657,-0.475164,0.9140
758,6.316667,415.6143,347.4243,43.159529,36.078328,6.190657,-0.475164,0.9140
759,6.325000,415.6143,347.4243,43.159529,36.078328,6.190657,-0.475164,0.9140
760,6.333333,415.4715,347.2739,43.144703,36.062704,6.175831,-0.490787,0.9110
761,6.341667,415.4715,347.2739,43.144703,36.062704,6.175831,-0.490787,0.9110
762,6.350000,415.4715,347.2739,43.144703,36.062704,6.175831,-0.490787,0.9110
763,6.358333,415.4715,347.2739,43.144703,36.062704,6.175831,-0.490787,0.9110
764,6.366667,415.3650,347.4139,43.133640,36.077243,6.164768,-0.476248,0.9098
765,6.375000,415.3650,347.4139,43.133640,36.077243,6.164768,-0.476248,0.9098
766,6.383333,415.3650,347.4139,43.133640,36.077243,6.164768,-0.476248,0.9098
767,6.391667,415.3650,347.4139,43.133640,36.077243,6.164768,-0.476248,0.9098
768,6.400000,415.2720,347.5374,43.123982,36.090067,6.155110,-0.463424,0.9068
769,6.408333,415.2720,347.5374,43.123982,36.090067,6.155110,-0.463424,0.9068
770,6.416667,415.2720,347.5374,43.123982,36.090067,6.155110,-0.463424,0.9068
771,6.425000,415.2720,347.5374,43.123982,36.090067,6.155110,-0.463424,0.9068
772,6.433333,415.2472,347.6695,43.121402,36.103786,6.152530,-0.449706,0.9066
773,6.441667,415.2472,347.6695,43.121402,36.103786,6.152530,-0.449706,0.9066
774,6.450000,415.2472,347.6695,43.121402,36.103786,6.152530,-0.449706,0.9066
775,6.458333,415.2472,347.6695,43.121402,36.103786,6.152530,-0.449706,0.9066
776,6.466667,415.2045,347.8979,43.116973,36.127507,6.148101,-0.425985,0.9056
777,6.475000,415.2045,347.8979,43.116973,36.127507,6.148101,-0.425985,0.9056
778,6.483333,415.2045,347.8979,43.116973,36.127507,6.148101,-0.425985,0.9056
779,6.491667,415.2045,347.8979,43.116973,36.127507,6.148101,-0.425985,0.9056
780,6.500000,415.2055,348.0982,43.117071,36.148305,6.148199,-0.405186,0.9051
781,6.508333,415.2055,348.0982,43.117071,36.148305,6.148199,-0.405186,0.9051
782,6.516667,415.2055,348.0982,43.117071,36.148305,6.148199,-0.405186,0.9051
783,6.525000,415.2055,348.0982,43.117071,36.148305,6.148199,-0.405186,0.9051
784,6.533333,415.2494,348.1729,43.121634,36.156068,6.152762,-0.397424,0.9062
785,6.541667,415.2494,348.1729,43.121634,36.156068,6.152762,-0.397424,0.9062
786,6.550000,415.2494,348.1729,43.121634,36.156068,6.152762,-0.397424,0.9062
787,6.558333,415.2494,348.1729,43.121634,36.156068,6.152762,-0.397424,0.9062
788,6.566667,415.3509,348.2757,43.132174,36.166741,6.163302,-0.386750,0.9055
789,6.575000,415.3509,348.2757,43.132174,36.166741,6.163302,-0.386750,0.9055
790,6.583333,415.3509,348.2757,43.132174,36.166741,6.163302,-0.386750,0.9055
791,6.591667,415.3509,348.2757,43.132174,36.166741,6.163302,-0.386750,0.9055
792,6.600000,415.4287,348.2855,43.140251,36.167760,6.171379,-0.385731,0.9055
793,6.608333,415.4287,348.2855,43.140251,36.167760,6.171379,-0.385731,0.9055
794,6.616667,415.4287,348.2855,43.140251,36.167760,6.171379,-0.385731,0.9055
795,6.625000,415.4287,348.2855,43.140251,36.167760,6.171379,-0.385731,0.9055
796,6.633333,415.6491,349.5355,43.163138,36.297563,6.194266,-0.255928,0.9063
797,6.641667,415.6491,349.5355,43.163138,36.297563,6.194266,-0.255928,0.9063
798,6.650000,415.6491,349.5355,43.163138,36.297563,6.194266,-0.255928,0.9063
799,6.658333,415.6491,349.5355,43.163138,36.297563,6.194266,-0.255928,0.9063
800,6.666667,415.7601,349.8180,43.174669,36.326897,6.205797,-0.226594,0.9087
801,6.675000,415.7601,349.8180,43.174669,36.326897,6.205797,-0.226594,0.9087
802,6.683333,415.7601,349.8180,43.174669,36.326897,6.205797,-0.226594,0.9087
803,6.691667,415.7601,349.8180,43.174669,36.326897,6.205797,-0.226594,0.9087
804,6.700000,415.8470,350.5705,43.183696,36.405040,6.214824,-0.148451,0.9116
805,6.708333,415.8470,350.5705,43.183696,36.405040,6.214824,-0.148451,0.9116
806,6.716667,415.8470,350.5705,43.183696,36.405040,6.214824,-0.148451,0.9116
807,6.725000,415.8470,350.5705,43.183696,36.405040,6.214824,-0.148451,0.9116
808,6.733333,415.8595,350.6378,43.184988,36.412034,6.216116,-0.141457,0.9125
809,6.741667,415.8595,350.6378,43.184988,36.412034,6.216116,-0.141457,0.9125
810,6.750000,415.8595,350.6378,43.184988,36.412034,6.216116,-0.141457,0.9125
811,6.758333,415.8595,350.6378,43.184988,36.412034,6.216116,-0.141457,0.9125
812,6.766667,415.8654,350.5698,43.185601,36.404968,6.216729,-0.148523,0.9133
813,6.775000,415.8654,350.5698,43.185601,36.404968,6.216729,-0.148523,0.9133
814,6.783333,415.8654,350.5698,43.185601,36.404968,6.216729,-0.148523,0.9133
815,6.791667,415.8654,350.5698,43.185601,36.404968,6.216729,-0.148523,0.9133
816,6.800000,415.8209,349.9376,43.180982,36.339326,6.212110,-0.214165,0.9117
817,6.808333,415.8209,349.9376,43.180982,36.339326,6.212110,-0.214165,0.9117
818,6.816667,415.8209,349.9376,43.180982,36.339326,6.212110,-0.214165,0.9117
819,6.825000,415.8209,349.9376,43.180982,36.339326,6.212110,-0.214165,0.9117
820,6.833333,415.7036,349.1072,43.168799,36.253084,6.199927,-0.300407,0.9130
821,6.841667,415.7036,349.1072,43.168799,36.253084,6.199927,-0.300407,0.9130
822,6.850000,415.7036,349.1072,43.168799,36.253084,6.199927,-0.300407,0.9130
823,6.858333,415.7036,349.1072,43.168799,36.253084,6.199927,-0.300407,0.9130
824,6.866667,415.6084,348.4217,43.158920,36.181901,6.190048,-0.371590,0.9107
825,6.875000,415.6084,348.4217,43.158920,36.181901,6.190048,-0.371590,0.9107
826,6.883333,415.6084,348.4217,43.158920,36.181901,6.190048,-0.371590,0.9107
827,6.891667,415.6084,348.4217,43.158920,36.181901,6.190048,-0.371590,0.9107
828,6.900000,415.5653,348.4201,43.154443,36.181739,6.185571,-0.371752,0.9095
829,6.908333,415.5653,348.4201,43.154443,36.181739,6.185571,-0.371752,0.9095
830,6.916667,415.5653,348.4201,43.154443,36.181739,6.185571,-0.371752,0.9095
831,6.925000,415.5653,348.4201,43.154443,36.181739,6.185571,-0.371752,0.9095
832,6.933333,415.4625,348.1356,43.143763,36.152189,6.174892,-0.401303,0.9083
833,6.941667,415.4625,348.1356,43.143763,36.152189,6.174892,-0.401303,0.9083
834,6.950000,415.4625,348.1356,43.143763,36.152189,6.174892,-0.401303,0.9083
835,6.958333,415.4625,348.1356,43.143763,36.152189,6.174892,-0.401303,0.9083
836,6.966667,415.3966,348.3114,43.136925,36.170448,6.168053,-0.383043,0.9050
837,6.975000,415.3966,348.3114,43.136925,36.170448,6.168053,-0.383043,0.9050
838,6.983333,415.3966,348.3114,43.136925,36.170448,6.168053,-0.383043,0.9050
839,6.991667,415.3966,348.3114,43.136925,36.170448,6.168053,-0.383043,0.9050
840,7.000000,415.3111,348.9425,43.128042,36.235990,6.159170,-0.317502,0.9043
841,7.008333,415.3111,348.9425,43.128042,36.235990,6.159170,-0.317502,0.9043
842,7.016667,415.3111,348.9425,43.128042,36.235990,6.159170,-0.317502,0.9043
843,7.025000,415.3111,348.9425,43.128042,36.235990,6.159170,-0.317502,0.9043
844,7.033333,415.4449,350.6912,43.141936,36.417579,6.173064,-0.135912,0.9035
845,7.041667,415.4449,350.6912,43.141936,36.417579,6.173064,-0.135912,0.9035
846,7.050000,415.4449,350.6912,43.141936,36.417579,6.173064,-0.135912,0.9035
847,7.058333,415.4449,350.6912,43.141936,36.417579,6.173064,-0.135912,0.9035
848,7.066667,415.3583,351.0926,43.132943,36.459262,6.164071,-0.094229,0.9054
849,7.075000,415.3583,351.0926,43.132943,36.459262,6.164071,-0.094229,0.9054
850,7.083333,415.3583,351.0926,43.132943,36.459262,6.164071,-0.094229,0.9054
851,7.091667,415.3583,351.0926,43.132943,36.459262,6.164071,-0.094229,0.9054
852,7.100000,415.3288,351.4396,43.129877,36.495298,6.161005,-0.058193,0.9054
853,7.108333,415.3288,351.4396,43.129877,36.495298,6.161005,-0.058193,0.9054
854,7.116667,415.3288,351.4396,43.129877,36.495298,6.161005,-0.058193,0.9054
855,7.125000,415.3288,351.4396,43.129877,36.495298,6.161005,-0.058193,0.9054
856,7.133333,415.3883,351.6633,43.136058,36.518521,6.167186,-0.034970,0.9078
857,7.141667,415.3883,351.6633,43.136058,36.518521,6.167186,-0.034970,0.9078
858,7.150000,415.3883,351.6633,43.136058,36.518521,6.167186,-0.034970,0.9078
859,7.158333,415.3883,351.6633,43.136058,36.518521,6.167186,-0.034970,0.9078
860,7.166667,415.3696,351.7433,43.134117,36.526838,6.165245,-0.026654,0.9090
861,7.175000,415.3696,351.7433,43.134117,36.526838,6.165245,-0.026654,0.9090
862,7.183333,415.3696,351.7433,43.134117,36.526838,6.165245,-0.026654,0.9090
863,7.191667,415.3696,351.7433,43.134117,36.526838,6.165245,-0.026654,0.9090
864,7.200000,415.4205,351.8454,43.139404,36.537438,6.170532,-0.016054,0.9087
865,7.208333,415.4205,351.8454,43.139404,36.537438,6.170532,-0.016054,0.9087
866,7.216667,415.4205,351.8454,43.139404,36.537438,6.170532,-0.016054,0.9087
867,7.225000,415.4205,351.8454,43.139404,36.537438,6.170532,-0.016054,0.9087
868,7.233333,415.4648,351.8757,43.143999,36.540586,6.175127,-0.012905,0.9090
869,7.241667,415.4648,351.8757,43.143999,36.540586,6.175127,-0.012905,0.9090
870,7.250000,415.4648,351.8757,43.143999,36.540586,6.175127,-0.012905,0.9090
871,7.258333,415.4648,351.8757,43.143999,36.540586,6.175127,-0.012905,0.9090
872,7.266667,415.4951,351.8607,43.147145,36.539028,6.178273,-0.014463,0.9104
873,7.275000,415.4951,351.8607,43.147145,36.539028,6.178273,-0.014463,0.9104
874,7.283333,415.4951,351.8607,43.147145,36.539028,6.178273,-0.014463,0.9104
875,7.291667,415.4951,351.8607,43.147145,36.539028,6.178273,-0.014463,0.9104
876,7.300000,415.5557,352.0789,43.153447,36.561688,6.184575,0.008197,0.9125
877,7.308333,415.5557,352.0789,43.153447,36.561688,6.184575,0.008197,0.9125
878,7.316667,415.5557,352.0789,43.153447,36.561688,6.184575,0.008197,0.9125
879,7.325000,415.5557,352.0789,43.153447,36.561688,6.184575,0.008197,0.9125
880,7.333333,415.6002,352.1369,43.158061,36.567704,6.189189,0.014213,0.9156
881,7.341667,415.6002,352.1369,43.158061,36.567704,6.189189,0.014213,0.9156
882,7.350000,415.6002,352.1369,43.158061,36.567704,6.189189,0.014213,0.9156
883,7.358333,415.6002,352.1369,43.158061,36.567704,6.189189,0.014213,0.9156
884,7.366667,415.5958,352.2036,43.157609,36.574637,6.188737,0.021146,0.9154
885,7.375000,415.5958,352.2036,43.157609,36.574637,6.188737,0.021146,0.9154
886,7.383333,415.5958,352.2036,43.157609,36.574637,6.188737,0.021146,0.9154
887,7.391667,415.5958,352.2036,43.157609,36.574637,6.188737,0.021146,0.9154
888,7.400000,415.5976,352.2691,43.157790,36.581435,6.188918,0.027944,0.9162
889,7.408333,415.5976,352.2691,43.157790,36.581435,6.188918,0.027944,0.9162
890,7.416667,415.5976,352.2691,43.157790,36.581435,6.188918,0.027944,0.9162
891,7.425000,415.5976,352.2691,43.157790,36.581435,6.188918,0.027944,0.9162
892,7.433333,415.5770,352.3436,43.155658,36.589177,6.186787,0.035686,0.9165
893,7.441667,415.5770,352.3436,43.155658,36.589177,6.186787,0.035686,0.9165
894,7.450000,415.5770,352.3436,43.155658,36.589177,6.186787,0.035686,0.9165
895,7.458333,415.5770,352.3436,43.155658,36.589177,6.186787,0.035686,0.9165
896,7.466667,415.5356,352.3832,43.151351,36.593288,6.182480,0.039797,0.9135
897,7.475000,415.5356,352.3832,43.151351,36.593288,6.182480,0.039797,0.9135
898,7.483333,415.5356,352.3832,43.151351,36.593288,6.182480,0.039797,0.9135
899,7.491667,415.5356,352.3832,43.151351,36.593288,6.182480,0.039797,0.9135
900,7.500000,415.4914,352.2058,43.146767,36.574859,6.177895,0.021368,0.9118
901,7.508333,415.4914,352.2058,43.146767,36.574859,6.177895,0.021368,0.9118
902,7.516667,415.4914,352.2058,43.146767,36.574859,6.177895,0.021368,0.9118
903,7.525000,415.4914,352.2058,43.146767,36.574859,6.177895,0.021368,0.9118
904,7.533333,415.4363,352.2436,43.141046,36.578790,6.172174,0.025298,0.9114
905,7.541667,415.4363,352.2436,43.141046,36.578790,6.172174,0.025298,0.9114
906,7.550000,415.4363,352.2436,43.141046,36.578790,6.172174,0.025298,0.9114
907,7.558333,415.4363,352.2436,43.141046,36.578790,6.172174,0.025298,0.9114
908,7.566667,415.3766,352.2215,43.134839,36.576493,6.165967,0.023001,0.9106
909,7.575000,415.3766,352.2215,43.134839,36.576493,6.165967,0.023001,0.9106
910,7.583333,415.3766,352.2215,43.134839,36.576493,6.165967,0.023001,0.9106
911,7.591667,415.3766,352.2215,43.134839,36.576493,6.165967,0.023001,0.9106
912,7.600000,415.3705,352.1532,43.134212,36.569401,6.165340,0.015910,0.9103
913,7.608333,415.3705,352.1532,43.134212,36.569401,6.165340,0.015910,0.9103
914,7.616667,415.3705,352.1532,43.134212,36.569401,6.165340,0.015910,0.9103
915,7.625000,415.3705,352.1532,43.134212,36.569401,6.165340,0.015910,0.9103
916,7.633333,415.3513,352.0994,43.132218,36.563809,6.163346,0.010317,0.9106
917,7.641667,415.3513,352.0994,43.132218,36.563809,6.163346,0.010317,0.9106
918,7.650000,415.3513,352.0994,43.132218,36.563809,6.163346,0.010317,0.9106
919,7.658333,415.3513,352.0994,43.132218,36.563809,6.163346,0.010317,0.9106
920,7.666667,415.4253,351.8561,43.139901,36.538546,6.171029,-0.014945,0.9089
921,7.675000,415.4253,351.8561,43.139901,36.538546,6.171029,-0.014945,0.9089
922,7.683333,415.4253,351.8561,43.139901,36.538546,6.171029,-0.014945,0.9089
923,7.691667,415.4253,351.8561,43.139901,36.538546,6.171029,-0.014945,0.9089
924,7.700000,415.4434,351.7014,43.141777,36.522479,6.172905,-0.031012,0.9082
925,7.708333,415.4434,351.7014,43.141777,36.522479,6.172905,-0.031012,0.9082
926,7.716667,415.4434,351.7014,43.141777,36.522479,6.172905,-0.031012,0.9082
927,7.725000,415.4434,351.7014,43.141777,36.522479,6.172905,-0.031012,0.9082
928,7.733333,415.3680,351.4865,43.133951,36.500171,6.165079,-0.053320,0.9068
929,7.741667,415.3680,351.4865,43.133951,36.500171,6.165079,-0.053320,0.9068
930,7.750000,415.3680,351.4865,43.133951,36.500171,6.165079,-0.053320,0.9068
931,7.758333,415.3680,351.4865,43.133951,36.500171,6.165079,-0.053320,0.9068
932,7.766667,415.4708,351.2658,43.144628,36.477248,6.175756,-0.076243,0.9073
933,7.775000,415.4708,351.2658,43.144628,36.477248,6.175756,-0.076243,0.9073
934,7.783333,415.4708,351.2658,43.144628,36.477248,6.175756,-0.076243,0.9073
935,7.791667,415.4708,351.2658,43.144628,36.477248,6.175756,-0.076243,0.9073
936,7.800000,415.5102,351.2074,43.148718,36.471181,6.179846,-0.082310,0.9067
937,7.808333,415.5102,351.2074,43.148718,36.471181,6.179846,-0.082310,0.9067
938,7.816667,415.5102,351.2074,43.148718,36.471181,6.179846,-0.082310,0.9067
939,7.825000,415.5102,351.2074,43.148718,36.471181,6.179846,-0.082310,0.9067
940,7.833333,415.5876,350.7617,43.156753,36.424896,6.187881,-0.128595,0.9061
941,7.841667,415.5876,350.7617,43.156753,36.424896,6.187881,-0.128595,0.9061
942,7.850000,415.5876,350.7617,43.156753,36.424896,6.187881,-0.128595,0.9061
