# Strain Tracker Export
# generated: 2026-05-22T10:14:36.142Z
# fps: 120
# video_size_px: 1280x720
# calibration: 9.401099 px per mm
# calibration_points_px: (244.844,593.615) - (338.789,590.092)
# calibration_real_distance: 10 mm
# template_size_px: 40
# search_radius_px: 25
#
frame,time_s,x_px,y_px,x_mm,y_mm,dx_mm,dy_mm,match_score
350,2.916667,838.2553,587.0294,89.165680,62.442640,-7.844259,-0.528724,0.9952
351,2.925000,838.2553,587.0294,89.165680,62.442640,-7.844259,-0.528724,0.9952
352,2.933333,837.0280,587.0203,89.035122,62.441675,-7.974817,-0.529689,0.9957
353,2.941667,837.0280,587.0203,89.035122,62.441675,-7.974817,-0.529689,0.9957
354,2.950000,837.0280,587.0203,89.035122,62.441675,-7.974817,-0.529689,0.9957
355,2.958333,837.0280,587.0203,89.035122,62.441675,-7.974817,-0.529689,0.9957
356,2.966667,836.0311,586.7278,88.929082,62.410559,-8.080857,-0.560805,0.9947
357,2.975000,836.0311,586.7278,88.929082,62.410559,-8.080857,-0.560805,0.9947
358,2.983333,836.0311,586.7278,88.929082,62.410559,-8.080857,-0.560805,0.9947
359,2.991667,836.0311,586.7278,88.929082,62.410559,-8.080857,-0.560805,0.9947
360,3.000000,835.3197,586.8172,88.853409,62.420071,-8.156530,-0.551292,0.9952
361,3.008333,835.3197,586.8172,88.853409,62.420071,-8.156530,-0.551292,0.9952
362,3.016667,835.3197,586.8172,88.853409,62.420071,-8.156530,-0.551292,0.9952
363,3.025000,835.3197,586.8172,88.853409,62.420071,-8.156530,-0.551292,0.9952
364,3.033333,834.8583,586.7364,88.804339,62.411470,-8.205600,-0.559893,0.9953
365,3.041667,834.8583,586.7364,88.804339,62.411470,-8.205600,-0.559893,0.9953
366,3.050000,834.8583,586.7364,88.804339,62.411470,-8.205600,-0.559893,0.9953
367,3.058333,834.8583,586.7364,88.804339,62.411470,-8.205600,-0.559893,0.9953
368,3.066667,834.3535,586.7539,88.750635,62.413329,-8.259304,-0.558035,0.9949
369,3.075000,834.3535,586.7539,88.750635,62.413329,-8.259304,-0.558035,0.9949
370,3.083333,834.3535,586.7539,88.750635,62.413329,-8.259304,-0.558035,0.9949
371,3.091667,834.3535,586.7539,88.750635,62.413329,-8.259304,-0.558035,0.9949
372,3.100000,833.3739,586.6048,88.646439,62.397473,-8.363500,-0.573891,0.9940
373,3.108333,833.3739,586.6048,88.646439,62.397473,-8.363500,-0.573891,0.9940
374,3.116667,833.3739,586.6048,88.646439,62.397473,-8.363500,-0.573891,0.9940
375,3.125000,833.3739,586.6048,88.646439,62.397473,-8.363500,-0.573891,0.9940
376,3.133333,832.3110,586.5379,88.533377,62.390361,-8.476562,-0.581003,0.9937
377,3.141667,832.3110,586.5379,88.533377,62.390361,-8.476562,-0.581003,0.9937
378,3.150000,832.3110,586.5379,88.533377,62.390361,-8.476562,-0.581003,0.9937
379,3.158333,832.3110,586.5379,88.533377,62.390361,-8.476562,-0.581003,0.9937
380,3.166667,831.4144,586.4923,88.438009,62.385510,-8.571930,-0.585854,0.9930
381,3.175000,831.4144,586.4923,88.438009,62.385510,-8.571930,-0.585854,0.9930
382,3.183333,831.4144,586.4923,88.438009,62.385510,-8.571930,-0.585854,0.9930
383,3.191667,831.4144,586.4923,88.438009,62.385510,-8.571930,-0.585854,0.9930
384,3.200000,830.2758,586.4044,88.316886,62.376155,-8.693053,-0.595209,0.9950
385,3.208333,830.2758,586.4044,88.316886,62.376155,-8.693053,-0.595209,0.9950
386,3.216667,830.2758,586.4044,88.316886,62.376155,-8.693053,-0.595209,0.9950
387,3.225000,830.2758,586.4044,88.316886,62.376155,-8.693053,-0.595209,0.9950
388,3.233333,829.9811,586.4172,88.285540,62.377515,-8.724399,-0.593849,0.9952
389,3.241667,829.9811,586.4172,88.285540,62.377515,-8.724399,-0.593849,0.9952
390,3.250000,829.9811,586.4172,88.285540,62.377515,-8.724399,-0.593849,0.9952
391,3.258333,829.9811,586.4172,88.285540,62.377515,-8.724399,-0.593849,0.9952
392,3.266667,829.2148,586.2986,88.204027,62.364901,-8.805912,-0.606463,0.9959
393,3.275000,829.2148,586.2986,88.204027,62.364901,-8.805912,-0.606463,0.9959
394,3.283333,829.2148,586.2986,88.204027,62.364901,-8.805912,-0.606463,0.9959
395,3.291667,829.2148,586.2986,88.204027,62.364901,-8.805912,-0.606463,0.9959
396,3.300000,828.1637,586.2807,88.092223,62.362999,-8.917716,-0.608364,0.9957
397,3.308333,828.1637,586.2807,88.092223,62.362999,-8.917716,-0.608364,0.9957
398,3.316667,828.1637,586.2807,88.092223,62.362999,-8.917716,-0.608364,0.9957
399,3.325000,828.1637,586.2807,88.092223,62.362999,-8.917716,-0.608364,0.9957
400,3.333333,827.3136,586.1255,88.001797,62.346485,-9.008142,-0.624878,0.9951
401,3.341667,827.3136,586.1255,88.001797,62.346485,-9.008142,-0.624878,0.9951
402,3.350000,827.3136,586.1255,88.001797,62.346485,-9.008142,-0.624878,0.9951
403,3.358333,827.3136,586.1255,88.001797,62.346485,-9.008142,-0.624878,0.9951
404,3.366667,826.2898,585.9093,87.892901,62.323492,-9.117038,-0.647872,0.9944
405,3.375000,826.2898,585.9093,87.892901,62.323492,-9.117038,-0.647872,0.9944
406,3.383333,826.2898,585.9093,87.892901,62.323492,-9.117038,-0.647872,0.9944
407,3.391667,826.2898,585.9093,87.892901,62.323492,-9.117038,-0.647872,0.9944
408,3.400000,825.3145,585.8487,87.789153,62.317042,-9.220785,-0.654321,0.9938
409,3.408333,825.3145,585.8487,87.789153,62.317042,-9.220785,-0.654321,0.9938
410,3.416667,825.3145,585.8487,87.789153,62.317042,-9.220785,-0.654321,0.9938
411,3.425000,825.3145,585.8487,87.789153,62.317042,-9.220785,-0.654321,0.9938
412,3.433333,824.5142,585.5897,87.704029,62.289494,-9.305910,-0.681870,0.9911
413,3.441667,824.5142,585.5897,87.704029,62.289494,-9.305910,-0.681870,0.9911
414,3.450000,824.5142,585.5897,87.704029,62.289494,-9.305910,-0.681870,0.9911
415,3.458333,824.5142,585.5897,87.704029,62.289494,-9.305910,-0.681870,0.9911
416,3.466667,823.6988,585.4469,87.617290,62.274303,-9.392649,-0.697061,0.9920
417,3.475000,823.6988,585.4469,87.617290,62.274303,-9.392649,-0.697061,0.9920
418,3.483333,823.6988,585.4469,87.617290,62.274303,-9.392649,-0.697061,0.9920
419,3.491667,823.6988,585.4469,87.617290,62.274303,-9.392649,-0.697061,0.9920
420,3.500000,823.2759,585.3623,87.572312,62.265313,-9.437626,-0.706051,0.9928
421,3.508333,823.2759,585.3623,87.572312,62.265313,-9.437626,-0.706051,0.9928
422,3.516667,823.2759,585.3623,87.572312,62.265313,-9.437626,-0.706051,0.9928
423,3.525000,823.2759,585.3623,87.572312,62.265313,-9.437626,-0.706051,0.9928
424,3.533333,822.0594,585.1846,87.442905,62.246405,-9.567034,-0.724959,0.9947
425,3.541667,822.0594,585.1846,87.442905,62.246405,-9.567034,-0.724959,0.9947
426,3.550000,822.0594,585.1846,87.442905,62.246405,-9.567034,-0.724959,0.9947
427,3.558333,822.0594,585.1846,87.442905,62.246405,-9.567034,-0.724959,0.9947
428,3.566667,821.2847,585.0894,87.360508,62.236281,-9.649431,-0.735083,0.9942
429,3.575000,821.2847,585.0894,87.360508,62.236281,-9.649431,-0.735083,0.9942
430,3.583333,821.2847,585.0894,87.360508,62.236281,-9.649431,-0.735083,0.9942
431,3.591667,821.2847,585.0894,87.360508,62.236281,-9.649431,-0.735083,0.9942
432,3.600000,820.5305,585.0923,87.280279,62.236590,-9.729660,-0.734773,0.9934
433,3.608333,820.5305,585.0923,87.280279,62.236590,-9.729660,-0.734773,0.9934
434,3.616667,820.5305,585.0923,87.280279,62.236590,-9.729660,-0.734773,0.9934
435,3.625000,820.5305,585.0923,87.280279,62.236590,-9.729660,-0.734773,0.9934
436,3.633333,819.2692,585.0459,87.146113,62.231656,-9.863826,-0.739708,0.9944
437,3.641667,819.2692,585.0459,87.146113,62.231656,-9.863826,-0.739708,0.9944
438,3.650000,819.2692,585.0459,87.146113,62.231656,-9.863826,-0.739708,0.9944
439,3.658333,819.2692,585.0459,87.146113,62.231656,-9.863826,-0.739708,0.9944
440,3.666667,818.2169,585.0251,87.034183,62.229441,-9.975756,-0.741923,0.9945
441,3.675000,818.2169,585.0251,87.034183,62.229441,-9.975756,-0.741923,0.9945
442,3.683333,818.2169,585.0251,87.034183,62.229441,-9.975756,-0.741923,0.9945
443,3.691667,818.2169,585.0251,87.034183,62.229441,-9.975756,-0.741923,0.9945
444,3.700000,816.6260,584.9386,86.864957,62.220235,-10.144982,-0.751129,0.9939
445,3.708333,816.6260,584.9386,86.864957,62.220235,-10.144982,-0.751129,0.9939
446,3.716667,816.6260,584.9386,86.864957,62.220235,-10.144982,-0.751129,0.9939
447,3.725000,816.6260,584.9386,86.864957,62.220235,-10.144982,-0.751129,0.9939
448,3.733333,814.9443,584.8898,86.686073,62.215047,-10.323866,-0.756317,0.9948
449,3.741667,814.9443,584.8898,86.686073,62.215047,-10.323866,-0.756317,0.9948
450,3.750000,814.9443,584.8898,86.686073,62.215047,-10.323866,-0.756317,0.9948
451,3.758333,814.9443,584.8898,86.686073,62.215047,-10.323866,-0.756317,0.9948
452,3.766667,813.8350,584.8491,86.568077,62.210715,-10.441862,-0.760648,0.9944
453,3.775000,813.8350,584.8491,86.568077,62.210715,-10.441862,-0.760648,0.9944
454,3.783333,813.8350,584.8491,86.568077,62.210715,-10.441862,-0.760648,0.9944
455,3.791667,813.8350,584.8491,86.568077,62.210715,-10.441862,-0.760648,0.9944
456,3.800000,813.1718,584.8201,86.497534,62.207630,-10.512405,-0.763734,0.9945
457,3.808333,813.1718,584.8201,86.497534,62.207630,-10.512405,-0.763734,0.9945
458,3.816667,813.1718,584.8201,86.497534,62.207630,-10.512405,-0.763734,0.9945
459,3.825000,813.1718,584.8201,86.497534,62.207630,-10.512405,-0.763734,0.9945
460,3.833333,812.2558,584.7573,86.400095,62.200954,-10.609844,-0.770410,0.9938
461,3.841667,812.2558,584.7573,86.400095,62.200954,-10.609844,-0.770410,0.9938
462,3.850000,812.2558,584.7573,86.400095,62.200954,-10.609844,-0.770410,0.9938
463,3.858333,812.2558,584.7573,86.400095,62.200954,-10.609844,-0.770410,0.9938
464,3.866667,810.5160,584.5385,86.215029,62.177677,-10.794910,-0.793686,0.9915
465,3.875000,810.5160,584.5385,86.215029,62.177677,-10.794910,-0.793686,0.9915
466,3.883333,810.5160,584.5385,86.215029,62.177677,-10.794910,-0.793686,0.9915
467,3.891667,810.5160,584.5385,86.215029,62.177677,-10.794910,-0.793686,0.9915
468,3.900000,809.3805,584.5405,86.094244,62.177893,-10.915695,-0.793471,0.9923
469,3.908333,809.3805,584.5405,86.094244,62.177893,-10.915695,-0.793471,0.9923
470,3.916667,809.3805,584.5405,86.094244,62.177893,-10.915695,-0.793471,0.9923
471,3.925000,809.3805,584.5405,86.094244,62.177893,-10.915695,-0.793471,0.9923
472,3.933333,808.5455,584.4098,86.005427,62.163991,-11.004511,-0.807373,0.9930
473,3.941667,808.5455,584.4098,86.005427,62.163991,-11.004511,-0.807373,0.9930
474,3.950000,808.5455,584.4098,86.005427,62.163991,-11.004511,-0.807373,0.9930
475,3.958333,808.5455,584.4098,86.005427,62.163991,-11.004511,-0.807373,0.9930
476,3.966667,807.8222,584.4334,85.928489,62.166504,-11.081450,-0.804860,0.9936
477,3.975000,807.8222,584.4334,85.928489,62.166504,-11.081450,-0.804860,0.9936
478,3.983333,807.8222,584.4334,85.928489,62.166504,-11.081450,-0.804860,0.9936
479,3.991667,807.8222,584.4334,85.928489,62.166504,-11.081450,-0.804860,0.9936
480,4.000000,807.5158,584.4256,85.895901,62.165673,-11.114038,-0.805691,0.9931
481,4.008333,807.5158,584.4256,85.895901,62.165673,-11.114038,-0.805691,0.9931
482,4.016667,807.5158,584.4256,85.895901,62.165673,-11.114038,-0.805691,0.9931
483,4.025000,807.5158,584.4256,85.895901,62.165673,-11.114038,-0.805691,0.9931
484,4.033333,806.5927,584.4031,85.797710,62.163276,-11.212229,-0.808088,0.9938
485,4.041667,806.5927,584.4031,85.797710,62.163276,-11.212229,-0.808088,0.9938
486,4.050000,806.5927,584.4031,85.797710,62.163276,-11.212229,-0.808088,0.9938
487,4.058333,806.5927,584.4031,85.797710,62.163276,-11.212229,-0.808088,0.9938
488,4.066667,805.4348,584.3108,85.674544,62.153462,-11.335395,-0.817901,0.9941
489,4.075000,805.4348,584.3108,85.674544,62.153462,-11.335395,-0.817901,0.9941
490,4.083333,805.4348,584.3108,85.674544,62.153462,-11.335395,-0.817901,0.9941
491,4.091667,805.4348,584.3108,85.674544,62.153462,-11.335395,-0.817901,0.9941
492,4.100000,804.6403,584.2968,85.590025,62.151972,-11.419914,-0.819392,0.9945
493,4.108333,804.6403,584.2968,85.590025,62.151972,-11.419914,-0.819392,0.9945
494,4.116667,804.6403,584.2968,85.590025,62.151972,-11.419914,-0.819392,0.9945
495,4.125000,804.6403,584.2968,85.590025,62.151972,-11.419914,-0.819392,0.9945
496,4.133333,803.4284,584.1229,85.461123,62.133476,-11.548816,-0.837888,0.9944
497,4.141667,803.4284,584.1229,85.461123,62.133476,-11.548816,-0.837888,0.9944
498,4.150000,803.4284,584.1229,85.461123,62.133476,-11.548816,-0.837888,0.9944
499,4.158333,803.4284,584.1229,85.461123,62.133476,-11.548816,-0.837888,0.9944
500,4.166667,802.8642,584.0503,85.401103,62.125747,-11.608836,-0.845617,0.9950
501,4.175000,802.8642,584.0503,85.401103,62.125747,-11.608836,-0.845617,0.9950
502,4.183333,802.8642,584.0503,85.401103,62.125747,-11.608836,-0.845617,0.9950
503,4.191667,802.8642,584.0503,85.401103,62.125747,-11.608836,-0.845617,0.9950
504,4.200000,802.3878,583.8287,85.350432,62.102174,-11.659507,-0.869189,0.9932
505,4.208333,802.3878,583.8287,85.350432,62.102174,-11.659507,-0.869189,0.9932
506,4.216667,802.3878,583.8287,85.350432,62.102174,-11.659507,-0.869189,0.9932
507,4.225000,802.3878,583.8287,85.350432,62.102174,-11.659507,-0.869189,0.9932
508,4.233333,801.1032,583.5192,85.213790,62.069256,-11.796149,-0.902108,0.9915
509,4.241667,801.1032,583.5192,85.213790,62.069256,-11.796149,-0.902108,0.9915
510,4.250000,801.1032,583.5192,85.213790,62.069256,-11.796149,-0.902108,0.9915
511,4.258333,801.1032,583.5192,85.213790,62.069256,-11.796149,-0.902108,0.9915
512,4.266667,800.0413,583.4918,85.100827,62.066344,-11.909112,-0.905020,0.9916
513,4.275000,800.0413,583.4918,85.100827,62.066344,-11.909112,-0.905020,0.9916
514,4.283333,800.0413,583.4918,85.100827,62.066344,-11.909112,-0.905020,0.9916
515,4.291667,800.0413,583.4918,85.100827,62.066344,-11.909112,-0.905020,0.9916
516,4.300000,799.0702,583.0313,84.997536,62.017361,-12.012403,-0.954002,0.9942
517,4.308333,799.0702,583.0313,84.997536,62.017361,-12.012403,-0.954002,0.9942
518,4.316667,799.0702,583.0313,84.997536,62.017361,-12.012403,-0.954002,0.9942
519,4.325000,799.0702,583.0313,84.997536,62.017361,-12.012403,-0.954002,0.9942
520,4.333333,798.0977,582.8007,84.894084,61.992830,-12.115855,-0.978534,0.9938
521,4.341667,798.0977,582.8007,84.894084,61.992830,-12.115855,-0.978534,0.9938
522,4.350000,798.0977,582.8007,84.894084,61.992830,-12.115855,-0.978534,0.9938
523,4.358333,798.0977,582.8007,84.894084,61.992830,-12.115855,-0.978534,0.9938
524,4.366667,797.1108,582.7418,84.789111,61.986561,-12.220828,-0.984803,0.9934
525,4.375000,797.1108,582.7418,84.789111,61.986561,-12.220828,-0.984803,0.9934
526,4.383333,797.1108,582.7418,84.789111,61.986561,-12.220828,-0.984803,0.9934
527,4.391667,797.1108,582.7418,84.789111,61.986561,-12.220828,-0.984803,0.9934
528,4.400000,796.0332,582.4914,84.674485,61.959933,-12.335454,-1.011431,0.9924
529,4.408333,796.0332,582.4914,84.674485,61.959933,-12.335454,-1.011431,0.9924
530,4.416667,796.0332,582.4914,84.674485,61.959933,-12.335454,-1.011431,0.9924
531,4.425000,796.0332,582.4914,84.674485,61.959933,-12.335454,-1.011431,0.9924
532,4.433333,795.5919,582.4533,84.627545,61.955878,-12.382394,-1.015486,0.9923
533,4.441667,795.5919,582.4533,84.627545,61.955878,-12.382394,-1.015486,0.9923
534,4.450000,795.5919,582.4533,84.627545,61.955878,-12.382394,-1.015486,0.9923
535,4.458333,795.5919,582.4533,84.627545,61.955878,-12.382394,-1.015486,0.9923
536,4.466667,794.6591,582.4432,84.528326,61.954799,-12.481613,-1.016565,0.9924
537,4.475000,794.6591,582.4432,84.528326,61.954799,-12.481613,-1.016565,0.9924
538,4.483333,794.6591,582.4432,84.528326,61.954799,-12.481613,-1.016565,0.9924
539,4.491667,794.6591,582.4432,84.528326,61.954799,-12.481613,-1.016565,0.9924
540,4.500000,793.3344,582.3512,84.387411,61.945016,-12.622528,-1.026347,0.9931
541,4.508333,793.3344,582.3512,84.387411,61.945016,-12.622528,-1.026347,0.9931
542,4.516667,793.3344,582.3512,84.387411,61.945016,-12.622528,-1.026347,0.9931
543,4.525000,793.3344,582.3512,84.387411,61.945016,-12.622528,-1.026347,0.9931
544,4.533333,792.4135,582.3281,84.289460,61.942560,-12.720479,-1.028804,0.9932
545,4.541667,792.4135,582.3281,84.289460,61.942560,-12.720479,-1.028804,0.9932
546,4.550000,792.4135,582.3281,84.289460,61.942560,-12.720479,-1.028804,0.9932
547,4.558333,792.4135,582.3281,84.289460,61.942560,-12.720479,-1.028804,0.9932
548,4.566667,791.5041,582.3479,84.192724,61.944669,-12.817215,-1.026694,0.9927
549,4.575000,791.5041,582.3479,84.192724,61.944669,-12.817215,-1.026694,0.9927
550,4.583333,791.5041,582.3479,84.192724,61.944669,-12.817215,-1.026694,0.9927
551,4.591667,791.5041,582.3479,84.192724,61.944669,-12.817215,-1.026694,0.9927
552,4.600000,790.1145,582.2392,84.044913,61.933106,-12.965026,-1.038258,0.9945
553,4.608333,790.1145,582.2392,84.044913,61.933106,-12.965026,-1.038258,0.9945
554,4.616667,790.1145,582.2392,84.044913,61.933106,-12.965026,-1.038258,0.9945
555,4.625000,790.1145,582.2392,84.044913,61.933106,-12.965026,-1.038258,0.9945
556,4.633333,788.5430,582.2555,83.877748,61.934831,-13.132190,-1.036532,0.9934
557,4.641667,788.5430,582.2555,83.877748,61.934831,-13.132190,-1.036532,0.9934
558,4.650000,788.5430,582.2555,83.877748,61.934831,-13.132190,-1.036532,0.9934
559,4.658333,788.5430,582.2555,83.877748,61.934831,-13.132190,-1.036532,0.9934
560,4.666667,786.9620,582.1427,83.709578,61.922839,-13.300360,-1.048525,0.9943
561,4.675000,786.9620,582.1427,83.709578,61.922839,-13.300360,-1.048525,0.9943
562,4.683333,786.9620,582.1427,83.709578,61.922839,-13.300360,-1.048525,0.9943
563,4.691667,786.9620,582.1427,83.709578,61.922839,-13.300360,-1.048525,0.9943
564,4.700000,785.9416,582.1343,83.601042,61.921939,-13.408896,-1.049424,0.9944
565,4.708333,785.9416,582.1343,83.601042,61.921939,-13.408896,-1.049424,0.9944
566,4.716667,785.9416,582.1343,83.601042,61.921939,-13.408896,-1.049424,0.9944
567,4.725000,785.9416,582.1343,83.601042,61.921939,-13.408896,-1.049424,0.9944
568,4.733333,785.1120,582.0912,83.512795,61.917360,-13.497144,-1.054004,0.9942
569,4.741667,785.1120,582.0912,83.512795,61.917360,-13.497144,-1.054004,0.9942
570,4.750000,785.1120,582.0912,83.512795,61.917360,-13.497144,-1.054004,0.9942
571,4.758333,785.1120,582.0912,83.512795,61.917360,-13.497144,-1.054004,0.9942
572,4.766667,784.5731,582.0746,83.455470,61.915595,-13.554469,-1.055769,0.9929
573,4.775000,784.5731,582.0746,83.455470,61.915595,-13.554469,-1.055769,0.9929
574,4.783333,784.5731,582.0746,83.455470,61.915595,-13.554469,-1.055769,0.9929
575,4.791667,784.5731,582.0746,83.455470,61.915595,-13.554469,-1.055769,0.9929
576,4.800000,782.8022,581.7437,83.267101,61.880395,-13.742838,-1.090969,0.9917
577,4.808333,782.8022,581.7437,83.267101,61.880395,-13.742838,-1.090969,0.9917
578,4.816667,782.8022,581.7437,83.267101,61.880395,-13.742838,-1.090969,0.9917
579,4.825000,782.8022,581.7437,83.267101,61.880395,-13.742838,-1.090969,0.9917
580,4.833333,781.6027,581.8240,83.139510,61.888938,-13.870429,-1.082426,0.9917
581,4.841667,781.6027,581.8240,83.139510,61.888938,-13.870429,-1.082426,0.9917
582,4.850000,781.6027,581.8240,83.139510,61.888938,-13.870429,-1.082426,0.9917
583,4.858333,781.6027,581.8240,83.139510,61.888938,-13.870429,-1.082426,0.9917
584,4.866667,780.5336,581.4872,83.025790,61.853108,-13.984149,-1.118256,0.9895
585,4.875000,780.5336,581.4872,83.025790,61.853108,-13.984149,-1.118256,0.9895
586,4.883333,780.5336,581.4872,83.025790,61.853108,-13.984149,-1.118256,0.9895
587,4.891667,780.5336,581.4872,83.025790,61.853108,-13.984149,-1.118256,0.9895
588,4.900000,779.8399,581.5929,82.951995,61.864356,-14.057944,-1.107007,0.9907
589,4.908333,779.8399,581.5929,82.951995,61.864356,-14.057944,-1.107007,0.9907
590,4.916667,779.8399,581.5929,82.951995,61.864356,-14.057944,-1.107007,0.9907
591,4.925000,779.8399,581.5929,82.951995,61.864356,-14.057944,-1.107007,0.9907
592,4.933333,779.4985,581.3897,82.915684,61.842741,-14.094254,-1.128623,0.9901
593,4.941667,779.4985,581.3897,82.915684,61.842741,-14.094254,-1.128623,0.9901
594,4.950000,779.4985,581.3897,82.915684,61.842741,-14.094254,-1.128623,0.9901
595,4.958333,779.4985,581.3897,82.915684,61.842741,-14.094254,-1.128623,0.9901
596,4.966667,778.8681,581.5904,82.848629,61.864084,-14.161310,-1.107280,0.9908
597,4.975000,778.8681,581.5904,82.848629,61.864084,-14.161310,-1.107280,0.9908
598,4.983333,778.8681,581.5904,82.848629,61.864084,-14.161310,-1.107280,0.9908
599,4.991667,778.8681,581.5904,82.848629,61.864084,-14.161310,-1.107280,0.9908
600,5.000000,777.7273,581.3795,82.727281,61.841657,-14.282658,-1.129707,0.9915
601,5.008333,777.7273,581.3795,82.727281,61.841657,-14.282658,-1.129707,0.9915
602,5.016667,777.7273,581.3795,82.727281,61.841657,-14.282658,-1.129707,0.9915
603,5.025000,777.7273,581.3795,82.727281,61.841657,-14.282658,-1.129707,0.9915
604,5.033333,776.8026,581.3482,82.628917,61.838325,-14.381022,-1.133039,0.9921
605,5.041667,776.8026,581.3482,82.628917,61.838325,-14.381022,-1.133039,0.9921
606,5.050000,776.8026,581.3482,82.628917,61.838325,-14.381022,-1.133039,0.9921
607,5.058333,776.8026,581.3482,82.628917,61.838325,-14.381022,-1.133039,0.9921
608,5.066667,775.8348,581.2897,82.525977,61.832105,-14.483962,-1.139259,0.9925
609,5.075000,775.8348,581.2897,82.525977,61.832105,-14.483962,-1.139259,0.9925
610,5.083333,775.8348,581.2897,82.525977,61.832105,-14.483962,-1.139259,0.9925
611,5.091667,775.8348,581.2897,82.525977,61.832105,-14.483962,-1.139259,0.9925
612,5.100000,774.8940,581.0981,82.425893,61.811721,-14.584045,-1.159643,0.9929
613,5.108333,774.8940,581.0981,82.425893,61.811721,-14.584045,-1.159643,0.9929
614,5.116667,774.8940,581.0981,82.425893,61.811721,-14.584045,-1.159643,0.9929
615,5.125000,774.8940,581.0981,82.425893,61.811721,-14.584045,-1.159643,0.9929
616,5.133333,774.6546,581.0733,82.400437,61.809083,-14.609502,-1.162281,0.9928
617,5.141667,774.6546,581.0733,82.400437,61.809083,-14.609502,-1.162281,0.9928
618,5.150000,774.6546,581.0733,82.400437,61.809083,-14.609502,-1.162281,0.9928
619,5.158333,774.6546,581.0733,82.400437,61.809083,-14.609502,-1.162281,0.9928
620,5.166667,773.6469,580.8307,82.293241,61.783278,-14.716697,-1.188086,0.9923
621,5.175000,773.6469,580.8307,82.293241,61.783278,-14.716697,-1.188086,0.9923
622,5.183333,773.6469,580.8307,82.293241,61.783278,-14.716697,-1.188086,0.9923
623,5.191667,773.6469,580.8307,82.293241,61.783278,-14.716697,-1.188086,0.9923
624,5.200000,772.8403,580.7300,82.207441,61.772570,-14.802498,-1.198793,0.9915
625,5.208333,772.8403,580.7300,82.207441,61.772570,-14.802498,-1.198793,0.9915
626,5.216667,772.8403,580.7300,82.207441,61.772570,-14.802498,-1.198793,0.9915
627,5.225000,772.8403,580.7300,82.207441,61.772570,-14.802498,-1.198793,0.9915
628,5.233333,771.9582,580.4332,82.113615,61.741001,-14.896324,-1.230363,0.9922
629,5.241667,771.9582,580.4332,82.113615,61.741001,-14.896324,-1.230363,0.9922
630,5.250000,771.9582,580.4332,82.113615,61.741001,-14.896324,-1.230363,0.9922
631,5.258333,771.9582,580.4332,82.113615,61.741001,-14.896324,-1.230363,0.9922
632,5.266667,770.9643,580.3870,82.007896,61.736083,-15.002043,-1.235280,0.9925
633,5.275000,770.9643,580.3870,82.007896,61.736083,-15.002043,-1.235280,0.9925
634,5.283333,770.9643,580.3870,82.007896,61.736083,-15.002043,-1.235280,0.9925
635,5.291667,770.9643,580.3870,82.007896,61.736083,-15.002043,-1.235280,0.9925
636,5.300000,770.0520,580.1981,81.910856,61.715987,-15.099083,-1.255377,0.9939
637,5.308333,770.0520,580.1981,81.910856,61.715987,-15.099083,-1.255377,0.9939
638,5.316667,770.0520,580.1981,81.910856,61.715987,-15.099083,-1.255377,0.9939
639,5.325000,770.0520,580.1981,81.910856,61.715987,-15.099083,-1.255377,0.9939
640,5.333333,769.0383,580.0049,81.803024,61.695435,-15.206915,-1.275929,0.9930
641,5.341667,769.0383,580.0049,81.803024,61.695435,-15.206915,-1.275929,0.9930
642,5.350000,769.0383,580.0049,81.803024,61.695435,-15.206915,-1.275929,0.9930
643,5.358333,769.0383,580.0049,81.803024,61.695435,-15.206915,-1.275929,0.9930
644,5.366667,768.5675,579.9436,81.752942,61.688921,-15.256997,-1.282443,0.9920
645,5.375000,768.5675,579.9436,81.752942,61.688921,-15.256997,-1.282443,0.9920
646,5.383333,768.5675,579.9436,81.752942,61.688921,-15.256997,-1.282443,0.9920
647,5.391667,768.5675,579.9436,81.752942,61.688921,-15.256997,-1.282443,0.9920
648,5.400000,767.4254,579.6574,81.631463,61.658474,-15.378476,-1.312890,0.9906
649,5.408333,767.4254,579.6574,81.631463,61.658474,-15.378476,-1.312890,0.9906
650,5.416667,767.4254,579.6574,81.631463,61.658474,-15.378476,-1.312890,0.9906
651,5.425000,767.4254,579.6574,81.631463,61.658474,-15.378476,-1.312890,0.9906
652,5.433333,766.1785,579.5687,81.498827,61.649037,-15.511112,-1.322327,0.9900
653,5.441667,766.1785,579.5687,81.498827,61.649037,-15.511112,-1.322327,0.9900
654,5.450000,766.1785,579.5687,81.498827,61.649037,-15.511112,-1.322327,0.9900
655,5.458333,766.1785,579.5687,81.498827,61.649037,-15.511112,-1.322327,0.9900
656,5.466667,765.5416,579.4390,81.431076,61.635244,-15.578863,-1.336120,0.9889
657,5.475000,765.5416,579.4390,81.431076,61.635244,-15.578863,-1.336120,0.9889
658,5.483333,765.5416,579.4390,81.431076,61.635244,-15.578863,-1.336120,0.9889
659,5.491667,765.5416,579.4390,81.431076,61.635244,-15.578863,-1.336120,0.9889
660,5.500000,764.2698,579.3644,81.295793,61.627308,-15.714146,-1.344056,0.9896
661,5.508333,764.2698,579.3644,81.295793,61.627308,-15.714146,-1.344056,0.9896
662,5.516667,764.2698,579.3644,81.295793,61.627308,-15.714146,-1.344056,0.9896
663,5.525000,764.2698,579.3644,81.295793,61.627308,-15.714146,-1.344056,0.9896
